searchDate,flightDate,totalFare
2022-07-28,2022-08-12,1351.6
2022-07-28,2022-08-12,1391.6
2022-07-28,2022-08-12,1758.6
2022-07-28,2022-08-13,217.61
2022-07-28,2022-08-13,217.61
2022-07-28,2022-08-13,262.61
2022-07-28,2022-08-13,262.61
2022-07-28,2022-08-13,262.61
2022-07-28,2022-08-13,262.61
2022-07-28,2022-08-13,303.6
2022-07-28,2022-08-13,312.6
2022-07-28,2022-08-13,312.6
2022-07-28,2022-08-13,312.6
2022-07-28,2022-08-13,330.1
2022-07-28,2022-08-13,362.6
2022-07-28,2022-08-13,362.6
2022-07-28,2022-08-13,365.1
2022-07-28,2022-08-13,371.6
2022-07-28,2022-08-13,371.6
2022-07-28,2022-08-13,371.6
2022-07-28,2022-08-13,371.6
2022-07-28,2022-08-13,371.6
2022-07-28,2022-08-13,371.6
2022-07-28,2022-08-13,379.1
2022-07-28,2022-08-13,380.6
2022-07-28,2022-08-13,380.6
2022-07-28,2022-08-13,380.6
2022-07-28,2022-08-13,433.6
2022-07-28,2022-08-13,471.1
2022-07-28,2022-08-13,523.6
2022-07-28,2022-08-13,1391.6
2022-07-28,2022-08-13,1706.6
2022-07-28,2022-08-13,1706.6
2022-07-28,2022-08-13,1706.6
2022-07-28,2022-08-14,257.6
2022-07-28,2022-08-14,312.6
2022-07-28,2022-08-14,330.1
2022-07-28,2022-08-14,361.1
2022-07-28,2022-08-14,371.6
2022-07-28,2022-08-14,371.6
2022-07-28,2022-08-14,371.6
2022-07-28,2022-08-14,371.6
2022-07-28,2022-08-14,380.6
2022-07-28,2022-08-14,380.6
2022-07-28,2022-08-14,380.6
2022-07-28,2022-08-14,380.6
2022-07-28,2022-08-14,380.6
2022-07-28,2022-08-14,400.1
2022-07-28,2022-08-14,433.6
2022-07-28,2022-08-14,433.6
2022-07-28,2022-08-14,433.6
2022-07-28,2022-08-14,433.6
2022-07-28,2022-08-14,472.6
2022-07-28,2022-08-14,472.6
2022-07-28,2022-08-14,472.6
2022-07-28,2022-08-14,472.6
2022-07-28,2022-08-14,472.6
2022-07-28,2022-08-14,523.6
2022-07-28,2022-08-14,1351.6
2022-07-28,2022-08-14,1391.6
2022-07-28,2022-08-15,217.61
2022-07-28,2022-08-15,262.61
2022-07-28,2022-08-15,262.61
2022-07-28,2022-08-15,277.2
2022-07-28,2022-08-15,303.6
2022-07-28,2022-08-15,303.6
2022-07-28,2022-08-15,308.6
2022-07-28,2022-08-15,308.6
2022-07-28,2022-08-15,312.6
2022-07-28,2022-08-15,312.6
2022-07-28,2022-08-15,322.2
2022-07-28,2022-08-15,371.6
2022-07-28,2022-08-15,371.6
2022-07-28,2022-08-15,371.6
2022-07-28,2022-08-15,371.6
2022-07-28,2022-08-15,374.2
2022-07-28,2022-08-15,374.2
2022-07-28,2022-08-15,380.6
2022-07-28,2022-08-15,380.6
2022-07-28,2022-08-15,409.2
2022-07-28,2022-08-15,433.6
2022-07-28,2022-08-15,433.6
2022-07-28,2022-08-15,433.6
2022-07-28,2022-08-15,472.6
2022-07-28,2022-08-15,1391.6
2022-07-28,2022-08-15,1669.2
2022-07-28,2022-08-15,1706.6
2022-07-28,2022-08-16,253.61
2022-07-28,2022-08-16,253.61
2022-07-28,2022-08-16,257.6
2022-07-28,2022-08-16,262.61
2022-07-28,2022-08-16,262.61
2022-07-28,2022-08-16,262.61
2022-07-28,2022-08-16,266.71
2022-07-28,2022-08-16,268.6
2022-07-28,2022-08-16,312.6
2022-07-28,2022-08-16,312.6
2022-07-28,2022-08-16,312.6
2022-07-28,2022-08-16,312.6
2022-07-28,2022-08-16,361.1
2022-07-28,2022-08-16,371.6
2022-07-28,2022-08-16,371.6
2022-07-28,2022-08-16,371.6
2022-07-28,2022-08-16,371.6
2022-07-28,2022-08-16,371.6
2022-07-28,2022-08-16,378.6
2022-07-28,2022-08-16,433.6
2022-07-28,2022-08-16,433.6
2022-07-28,2022-08-16,472.6
2022-07-28,2022-08-16,472.6
2022-07-28,2022-08-16,1351.6
2022-07-28,2022-08-16,1669.2
2022-07-28,2022-08-16,1669.2
2022-07-28,2022-08-16,1706.6
2022-07-28,2022-08-16,1706.6
2022-07-28,2022-08-16,1706.6
2022-07-28,2022-08-16,1706.6
2022-07-28,2022-08-17,257.6
2022-07-28,2022-08-17,262.61
2022-07-28,2022-08-17,268.6
2022-07-28,2022-08-17,268.6
2022-07-28,2022-08-17,312.6
2022-07-28,2022-08-17,312.6
2022-07-28,2022-08-17,312.6
2022-07-28,2022-08-17,312.6
2022-07-28,2022-08-17,312.6
2022-07-28,2022-08-17,362.6
2022-07-28,2022-08-17,362.6
2022-07-28,2022-08-17,362.6
2022-07-28,2022-08-17,371.6
2022-07-28,2022-08-17,371.6
2022-07-28,2022-08-17,371.6
2022-07-28,2022-08-17,371.6
2022-07-28,2022-08-17,371.6
2022-07-28,2022-08-17,380.6
2022-07-28,2022-08-17,433.6
2022-07-28,2022-08-17,433.6
2022-07-28,2022-08-17,433.6
2022-07-28,2022-08-17,471.1
2022-07-28,2022-08-17,523.6
2022-07-28,2022-08-17,1351.6
2022-07-28,2022-08-17,1669.2
2022-07-28,2022-08-17,1706.6
2022-07-28,2022-08-17,1706.6
2022-07-28,2022-08-17,1706.6
2022-07-28,2022-08-18,262.61
2022-07-28,2022-08-18,268.6
2022-07-28,2022-08-18,312.6
2022-07-28,2022-08-18,312.6
2022-07-28,2022-08-18,312.6
2022-07-28,2022-08-18,343.6
2022-07-28,2022-08-18,359.6
2022-07-28,2022-08-18,362.6
2022-07-28,2022-08-18,362.6
2022-07-28,2022-08-18,362.6
2022-07-28,2022-08-18,368.6
2022-07-28,2022-08-18,368.6
2022-07-28,2022-08-18,412.2
2022-07-28,2022-08-18,433.6
2022-07-28,2022-08-18,433.6
2022-07-28,2022-08-18,433.6
2022-07-28,2022-08-18,433.6
2022-07-28,2022-08-18,433.6
2022-07-28,2022-08-18,471.1
2022-07-28,2022-08-18,523.6
2022-07-28,2022-08-18,658.6
2022-07-28,2022-08-18,658.6
2022-07-28,2022-08-18,1669.2
2022-07-28,2022-08-18,1706.6
2022-07-28,2022-08-18,1706.6
2022-07-28,2022-08-18,1706.6
2022-07-28,2022-08-19,252.6
2022-07-28,2022-08-19,262.61
2022-07-28,2022-08-19,277.2
2022-07-28,2022-08-19,307.2
2022-07-28,2022-08-19,312.6
2022-07-28,2022-08-19,312.6
2022-07-28,2022-08-19,312.6
2022-07-28,2022-08-19,361.1
2022-07-28,2022-08-19,362.6
2022-07-28,2022-08-19,367.1
2022-07-28,2022-08-19,368.6
2022-07-28,2022-08-19,368.6
2022-07-28,2022-08-19,369.2
2022-07-28,2022-08-19,378.6
2022-07-28,2022-08-19,378.6
2022-07-28,2022-08-19,433.6
2022-07-28,2022-08-19,433.6
2022-07-28,2022-08-19,441.1
2022-07-28,2022-08-19,442.6
2022-07-28,2022-08-19,472.6
2022-07-28,2022-08-19,523.6
2022-07-28,2022-08-19,523.6
2022-07-28,2022-08-19,523.6
2022-07-28,2022-08-19,523.6
2022-07-28,2022-08-19,523.6
2022-07-28,2022-08-19,523.6
2022-07-28,2022-08-19,523.6
2022-07-28,2022-08-19,537.6
2022-07-28,2022-08-19,1391.6
2022-07-28,2022-08-19,1706.6
2022-07-28,2022-08-19,1706.6
2022-07-28,2022-08-20,252.6
2022-07-28,2022-08-20,262.61
2022-07-28,2022-08-20,312.6
2022-07-28,2022-08-20,312.6
2022-07-28,2022-08-20,312.6
2022-07-28,2022-08-20,312.6
2022-07-28,2022-08-20,361.1
2022-07-28,2022-08-20,362.6
2022-07-28,2022-08-20,362.6
2022-07-28,2022-08-20,367.1
2022-07-28,2022-08-20,368.6
2022-07-28,2022-08-20,368.6
2022-07-28,2022-08-20,368.6
2022-07-28,2022-08-20,378.6
2022-07-28,2022-08-20,433.6
2022-07-28,2022-08-20,441.1
2022-07-28,2022-08-20,442.6
2022-07-28,2022-08-20,442.6
2022-07-28,2022-08-20,442.6
2022-07-28,2022-08-20,442.6
2022-07-28,2022-08-20,505.6
2022-07-28,2022-08-20,523.6
2022-07-28,2022-08-20,523.6
2022-07-28,2022-08-20,523.6
2022-07-28,2022-08-20,523.6
2022-07-28,2022-08-20,523.6
2022-07-28,2022-08-20,532.6
2022-07-28,2022-08-20,537.87
2022-07-28,2022-08-20,768.61
2022-07-28,2022-08-20,768.61
2022-07-28,2022-08-20,913.6
2022-07-28,2022-08-20,1351.6
2022-07-28,2022-08-20,1391.6
2022-07-28,2022-08-20,1706.6
2022-07-28,2022-08-20,1706.6
2022-07-28,2022-08-20,1706.6
2022-07-28,2022-08-21,312.6
2022-07-28,2022-08-21,316.2
2022-07-28,2022-08-21,317.1
2022-07-28,2022-08-21,362.6
2022-07-28,2022-08-21,362.6
2022-07-28,2022-08-21,362.6
2022-07-28,2022-08-21,368.6
2022-07-28,2022-08-21,368.6
2022-07-28,2022-08-21,378.6
2022-07-28,2022-08-21,392.21
2022-07-28,2022-08-21,417.2
2022-07-28,2022-08-21,417.2
2022-07-28,2022-08-21,433.6
2022-07-28,2022-08-21,433.6
2022-07-28,2022-08-21,433.6
2022-07-28,2022-08-21,442.6
2022-07-28,2022-08-21,442.6
2022-07-28,2022-08-21,442.6
2022-07-28,2022-08-21,471.1
2022-07-28,2022-08-21,523.6
2022-07-28,2022-08-21,523.6
2022-07-28,2022-08-21,523.6
2022-07-28,2022-08-21,537.6
2022-07-28,2022-08-21,585.7
2022-07-28,2022-08-21,658.6
2022-07-28,2022-08-21,768.61
2022-07-28,2022-08-21,913.6
2022-07-28,2022-08-21,1351.6
2022-07-28,2022-08-21,1357.2
2022-07-28,2022-08-21,1706.6
2022-07-28,2022-08-21,1706.6
2022-07-28,2022-08-22,207.6
2022-07-28,2022-08-22,262.61
2022-07-28,2022-08-22,311.1
2022-07-28,2022-08-22,312.6
2022-07-28,2022-08-22,312.6
2022-07-28,2022-08-22,343.6
2022-07-28,2022-08-22,362.6
2022-07-28,2022-08-22,368.6
2022-07-28,2022-08-22,368.6
2022-07-28,2022-08-22,368.6
2022-07-28,2022-08-22,368.6
2022-07-28,2022-08-22,368.6
2022-07-28,2022-08-22,369.2
2022-07-28,2022-08-22,378.6
2022-07-28,2022-08-22,433.6
2022-07-28,2022-08-22,433.6
2022-07-28,2022-08-22,433.6
2022-07-28,2022-08-22,433.6
2022-07-28,2022-08-22,433.6
2022-07-28,2022-08-22,433.6
2022-07-28,2022-08-22,433.6
2022-07-28,2022-08-22,441.1
2022-07-28,2022-08-22,442.6
2022-07-28,2022-08-22,442.6
2022-07-28,2022-08-22,472.6
2022-07-28,2022-08-22,472.6
2022-07-28,2022-08-22,472.6
2022-07-28,2022-08-22,523.6
2022-07-28,2022-08-22,523.6
2022-07-28,2022-08-22,1351.6
2022-07-28,2022-08-22,1391.6
2022-07-28,2022-08-22,1706.6
2022-07-28,2022-08-22,1706.6
2022-07-28,2022-08-23,207.6
2022-07-28,2022-08-23,209.7
2022-07-28,2022-08-23,262.61
2022-07-28,2022-08-23,262.61
2022-07-28,2022-08-23,262.61
2022-07-28,2022-08-23,262.61
2022-07-28,2022-08-23,311.1
2022-07-28,2022-08-23,312.6
2022-07-28,2022-08-23,312.6
2022-07-28,2022-08-23,312.6
2022-07-28,2022-08-23,312.6
2022-07-28,2022-08-23,343.6
2022-07-28,2022-08-23,362.6
2022-07-28,2022-08-23,362.6
2022-07-28,2022-08-23,368.6
2022-07-28,2022-08-23,368.6
2022-07-28,2022-08-23,368.6
2022-07-28,2022-08-23,368.6
2022-07-28,2022-08-23,433.6
2022-07-28,2022-08-23,433.6
2022-07-28,2022-08-23,433.6
2022-07-28,2022-08-23,464.61
2022-07-28,2022-08-23,473.6
2022-07-28,2022-08-23,523.6
2022-07-28,2022-08-23,523.6
2022-07-28,2022-08-23,523.6
2022-07-28,2022-08-23,523.6
2022-07-28,2022-08-23,523.6
2022-07-28,2022-08-23,658.6
2022-07-28,2022-08-23,1351.6
2022-07-28,2022-08-23,1706.6
2022-07-28,2022-08-23,1706.6
2022-07-28,2022-08-23,1706.6
2022-07-28,2022-08-24,252.6
2022-07-28,2022-08-24,262.61
2022-07-28,2022-08-24,312.6
2022-07-28,2022-08-24,312.6
2022-07-28,2022-08-24,312.6
2022-07-28,2022-08-24,312.6
2022-07-28,2022-08-24,312.6
2022-07-28,2022-08-24,312.6
2022-07-28,2022-08-24,343.6
2022-07-28,2022-08-24,361.1
2022-07-28,2022-08-24,362.6
2022-07-28,2022-08-24,362.6
2022-07-28,2022-08-24,362.6
2022-07-28,2022-08-24,362.6
2022-07-28,2022-08-24,362.6
2022-07-28,2022-08-24,368.6
2022-07-28,2022-08-24,368.6
2022-07-28,2022-08-24,378.6
2022-07-28,2022-08-24,433.6
2022-07-28,2022-08-24,433.6
2022-07-28,2022-08-24,442.6
2022-07-28,2022-08-24,442.6
2022-07-28,2022-08-24,523.6
2022-07-28,2022-08-24,523.6
2022-07-28,2022-08-24,523.6
2022-07-28,2022-08-24,523.6
2022-07-28,2022-08-24,658.6
2022-07-28,2022-08-24,658.6
2022-07-28,2022-08-24,913.6
2022-07-28,2022-08-24,1401.6
2022-07-28,2022-08-24,1706.6
2022-07-28,2022-08-24,1706.6
2022-07-28,2022-08-25,252.6
2022-07-28,2022-08-25,262.61
2022-07-28,2022-08-25,312.6
2022-07-28,2022-08-25,312.6
2022-07-28,2022-08-25,368.6
2022-07-28,2022-08-25,368.6
2022-07-28,2022-08-25,368.6
2022-07-28,2022-08-25,368.6
2022-07-28,2022-08-25,378.6
2022-07-28,2022-08-25,378.6
2022-07-28,2022-08-25,432.2
2022-07-28,2022-08-25,433.6
2022-07-28,2022-08-25,441.1
2022-07-28,2022-08-25,442.6
2022-07-28,2022-08-25,442.6
2022-07-28,2022-08-25,464.61
2022-07-28,2022-08-25,471.1
2022-07-28,2022-08-25,472.6
2022-07-28,2022-08-25,472.6
2022-07-28,2022-08-25,472.6
2022-07-28,2022-08-25,523.6
2022-07-28,2022-08-25,523.6
2022-07-28,2022-08-25,523.6
2022-07-28,2022-08-25,523.6
2022-07-28,2022-08-25,523.6
2022-07-28,2022-08-25,523.6
2022-07-28,2022-08-25,658.6
2022-07-28,2022-08-25,658.6
2022-07-28,2022-08-25,1351.6
2022-07-28,2022-08-25,1410.2
2022-07-28,2022-08-25,1706.6
2022-07-28,2022-08-25,1706.6
2022-07-28,2022-08-25,1706.6
2022-07-28,2022-08-26,199.7
2022-07-28,2022-08-26,252.6
2022-07-28,2022-08-26,312.6
2022-07-28,2022-08-26,312.6
2022-07-28,2022-08-26,312.6
2022-07-28,2022-08-26,362.6
2022-07-28,2022-08-26,367.6
2022-07-28,2022-08-26,378.6
2022-07-28,2022-08-26,417.2
2022-07-28,2022-08-26,433.6
2022-07-28,2022-08-26,433.6
2022-07-28,2022-08-26,442.6
2022-07-28,2022-08-26,442.6
2022-07-28,2022-08-26,442.6
2022-07-28,2022-08-26,442.6
2022-07-28,2022-08-26,442.6
2022-07-28,2022-08-26,471.1
2022-07-28,2022-08-26,472.6
2022-07-28,2022-08-26,472.6
2022-07-28,2022-08-26,472.6
2022-07-28,2022-08-26,518.6
2022-07-28,2022-08-26,518.6
2022-07-28,2022-08-26,518.6
2022-07-28,2022-08-26,518.6
2022-07-28,2022-08-26,518.6
2022-07-28,2022-08-26,518.6
2022-07-28,2022-08-26,547.05
2022-07-28,2022-08-26,658.6
2022-07-28,2022-08-26,1351.6
2022-07-28,2022-08-26,1391.6
2022-07-28,2022-08-26,1706.6
2022-07-28,2022-08-27,257.1
2022-07-28,2022-08-27,311.1
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,312.6
2022-07-28,2022-08-27,362.6
2022-07-28,2022-08-27,362.6
2022-07-28,2022-08-27,362.6
2022-07-28,2022-08-27,362.6
2022-07-28,2022-08-27,367.6
2022-07-28,2022-08-27,367.6
2022-07-28,2022-08-27,367.6
2022-07-28,2022-08-27,367.6
2022-07-28,2022-08-27,378.6
2022-07-28,2022-08-27,378.6
2022-07-28,2022-08-27,442.6
2022-07-28,2022-08-27,442.6
2022-07-28,2022-08-27,442.6
2022-07-28,2022-08-27,442.6
2022-07-28,2022-08-27,472.6
2022-07-28,2022-08-27,502.6
2022-07-28,2022-08-27,518.6
2022-07-28,2022-08-27,518.6
2022-07-28,2022-08-27,518.6
2022-07-28,2022-08-27,518.6
2022-07-28,2022-08-27,518.6
2022-07-28,2022-08-27,658.6
2022-07-28,2022-08-27,768.61
2022-07-28,2022-08-27,913.6
2022-07-28,2022-08-27,1103.6
2022-07-28,2022-08-27,1351.6
2022-07-28,2022-08-27,1391.6
2022-07-28,2022-08-27,1706.6
2022-07-28,2022-08-27,1706.6
2022-07-28,2022-08-28,361.1
2022-07-28,2022-08-28,362.6
2022-07-28,2022-08-28,362.6
2022-07-28,2022-08-28,367.6
2022-07-28,2022-08-28,367.6
2022-07-28,2022-08-28,367.6
2022-07-28,2022-08-28,367.6
2022-07-28,2022-08-28,367.6
2022-07-28,2022-08-28,367.6
2022-07-28,2022-08-28,378.6
2022-07-28,2022-08-28,414.1
2022-07-28,2022-08-28,433.6
2022-07-28,2022-08-28,433.6
2022-07-28,2022-08-28,433.6
2022-07-28,2022-08-28,441.1
2022-07-28,2022-08-28,441.1
2022-07-28,2022-08-28,442.6
2022-07-28,2022-08-28,442.6
2022-07-28,2022-08-28,442.6
2022-07-28,2022-08-28,442.6
2022-07-28,2022-08-28,472.6
2022-07-28,2022-08-28,472.6
2022-07-28,2022-08-28,472.6
2022-07-28,2022-08-28,472.6
2022-07-28,2022-08-28,518.6
2022-07-28,2022-08-28,518.6
2022-07-28,2022-08-28,518.6
2022-07-28,2022-08-28,527.6
2022-07-28,2022-08-28,537.6
2022-07-28,2022-08-28,547.05
2022-07-28,2022-08-28,658.6
2022-07-28,2022-08-28,768.61
2022-07-28,2022-08-28,913.6
2022-07-28,2022-08-28,1350.2
2022-07-28,2022-08-28,1351.6
2022-07-28,2022-08-29,207.6
2022-07-28,2022-08-29,262.61
2022-07-28,2022-08-29,268.6
2022-07-28,2022-08-29,308.6
2022-07-28,2022-08-29,311.1
2022-07-28,2022-08-29,312.6
2022-07-28,2022-08-29,312.6
2022-07-28,2022-08-29,358.6
2022-07-28,2022-08-29,362.6
2022-07-28,2022-08-29,362.6
2022-07-28,2022-08-29,366.1
2022-07-28,2022-08-29,367.6
2022-07-28,2022-08-29,367.6
2022-07-28,2022-08-29,433.6
2022-07-28,2022-08-29,433.6
2022-07-28,2022-08-29,433.6
2022-07-28,2022-08-29,433.6
2022-07-28,2022-08-29,433.6
2022-07-28,2022-08-29,433.6
2022-07-28,2022-08-29,433.6
2022-07-28,2022-08-29,442.6
2022-07-28,2022-08-29,442.6
2022-07-28,2022-08-29,472.6
2022-07-28,2022-08-29,518.6
2022-07-28,2022-08-29,1351.6
2022-07-28,2022-08-29,1391.6
2022-07-28,2022-08-29,1669.2
2022-07-28,2022-08-29,1706.6
2022-07-28,2022-08-29,1706.6
2022-07-28,2022-08-30,209.7
2022-07-28,2022-08-30,252.6
2022-07-28,2022-08-30,262.61
2022-07-28,2022-08-30,262.61
2022-07-28,2022-08-30,262.61
2022-07-28,2022-08-30,262.61
2022-07-28,2022-08-30,262.61
2022-07-28,2022-08-30,311.1
2022-07-28,2022-08-30,311.1
2022-07-28,2022-08-30,311.1
2022-07-28,2022-08-30,312.6
2022-07-28,2022-08-30,312.6
2022-07-28,2022-08-30,312.6
2022-07-28,2022-08-30,312.6
2022-07-28,2022-08-30,312.6
2022-07-28,2022-08-30,312.6
2022-07-28,2022-08-30,343.6
2022-07-28,2022-08-30,362.6
2022-07-28,2022-08-30,362.6
2022-07-28,2022-08-30,362.6
2022-07-28,2022-08-30,366.1
2022-07-28,2022-08-30,366.1
2022-07-28,2022-08-30,367.6
2022-07-28,2022-08-30,367.6
2022-07-28,2022-08-30,367.6
2022-07-28,2022-08-30,367.6
2022-07-28,2022-08-30,367.6
2022-07-28,2022-08-30,433.6
2022-07-28,2022-08-30,433.6
2022-07-28,2022-08-30,433.6
2022-07-28,2022-08-30,433.6
2022-07-28,2022-08-30,433.6
2022-07-28,2022-08-30,518.6
2022-07-28,2022-08-30,518.6
2022-07-28,2022-08-30,518.6
2022-07-28,2022-08-30,518.6
2022-07-28,2022-08-30,1351.6
2022-07-28,2022-08-31,262.61
2022-07-28,2022-08-31,262.61
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,312.6
2022-07-28,2022-08-31,362.6
2022-07-28,2022-08-31,362.6
2022-07-28,2022-08-31,362.6
2022-07-28,2022-08-31,366.1
2022-07-28,2022-08-31,367.6
2022-07-28,2022-08-31,367.6
2022-07-28,2022-08-31,433.6
2022-07-28,2022-08-31,471.1
2022-07-28,2022-08-31,473.6
2022-07-28,2022-08-31,473.6
2022-07-28,2022-08-31,518.6
2022-07-28,2022-08-31,518.6
2022-07-28,2022-08-31,518.6
2022-07-28,2022-08-31,518.6
2022-07-28,2022-08-31,518.6
2022-07-28,2022-08-31,518.6
2022-07-28,2022-08-31,658.6
2022-07-28,2022-08-31,913.6
2022-07-28,2022-08-31,1351.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,371.6
2022-07-29,2022-07-30,372.2
2022-07-29,2022-07-30,379.1
2022-07-29,2022-07-30,379.1
2022-07-29,2022-07-30,379.1
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,380.6
2022-07-29,2022-07-30,423.1
2022-07-29,2022-07-30,423.1
2022-07-29,2022-07-30,433.6
2022-07-29,2022-07-30,451.1
2022-07-29,2022-07-30,452.6
2022-07-29,2022-07-30,452.6
2022-07-29,2022-07-30,452.6
2022-07-29,2022-07-30,452.6
2022-07-29,2022-07-30,452.6
2022-07-29,2022-07-30,452.6
2022-07-29,2022-07-30,1708.6
2022-07-29,2022-07-31,348.6
2022-07-29,2022-07-31,348.6
2022-07-29,2022-07-31,348.6
2022-07-29,2022-07-31,356.1
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,357.6
2022-07-29,2022-07-31,371.6
2022-07-29,2022-07-31,371.6
2022-07-29,2022-07-31,397.6
2022-07-29,2022-07-31,414.1
2022-07-29,2022-07-31,433.6
2022-07-29,2022-07-31,433.6
2022-07-29,2022-07-31,441.1
2022-07-29,2022-07-31,442.6
2022-07-29,2022-07-31,527.6
2022-07-29,2022-07-31,568.55
2022-07-29,2022-07-31,658.6
2022-07-29,2022-07-31,1706.6
2022-07-29,2022-07-31,1706.6
2022-07-29,2022-07-31,1706.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,348.6
2022-07-29,2022-08-01,356.1
2022-07-29,2022-08-01,356.1
2022-07-29,2022-08-01,356.1
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,357.6
2022-07-29,2022-08-01,371.6
2022-07-29,2022-08-01,397.6
2022-07-29,2022-08-01,400.1
2022-07-29,2022-08-01,400.1
2022-07-29,2022-08-01,440.6
2022-07-29,2022-08-01,442.6
2022-07-29,2022-08-01,1706.6
2022-07-29,2022-08-01,1706.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,348.6
2022-07-29,2022-08-02,356.1
2022-07-29,2022-08-02,356.1
2022-07-29,2022-08-02,356.1
2022-07-29,2022-08-02,356.1
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,357.6
2022-07-29,2022-08-02,396.1
2022-07-29,2022-08-02,400.1
2022-07-29,2022-08-02,400.1
2022-07-29,2022-08-02,1706.6
2022-07-29,2022-08-02,1706.6
2022-07-29,2022-08-03,342.2
2022-07-29,2022-08-03,348.6
2022-07-29,2022-08-03,348.6
2022-07-29,2022-08-03,348.6
2022-07-29,2022-08-03,348.6
2022-07-29,2022-08-03,348.6
2022-07-29,2022-08-03,348.6
2022-07-29,2022-08-03,348.6
2022-07-29,2022-08-03,356.1
2022-07-29,2022-08-03,356.1
2022-07-29,2022-08-03,356.1
2022-07-29,2022-08-03,356.1
2022-07-29,2022-08-03,356.1
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
2022-07-29,2022-08-03,357.6
